SENSEX,231027,230929,231027
SENSEX,231103,231023,231103
SENSEX,231110,231101,231110
SENSEX,231117,231109,231117
SENSEX,231124,231031,231124
SENSEX,231201,231120,231201
SENSEX,231208,231128,231208
SENSEX,231215,231206,231215
SENSEX,231222,231211,231222
SENSEX,231229,231205,231229
SENSEX,240105,231227,240105
SENSEX,240112,240102,240112
SENSEX,240119,240109,240119
SENSEX,240125,231228,240125
SENSEX,240202,240123,240202
SENSEX,240209,240130,240209
SENSEX,240216,240205,240216
SENSEX,240223,240125,240223
SENSEX,240301,240216,240301
SENSEX,240307,240227,240307
SENSEX,240315,240304,240315
SENSEX,240322,240312,240322
SENSEX,240328,240226,240328
SENSEX,240405,240319,240405
SENSEX,240412,240328,240412
SENSEX,240419,240409,240419
SENSEX,240426,240221,240426
SENSEX,240503,240419,240503
SENSEX,240510,240429,240510
SENSEX,240517,240507,240517
SENSEX,240524,240507,240524
SENSEX,240531,240422,240531
SENSEX,240607,240522,240607
SENSEX,240614,240523,240614
SENSEX,240621,240527,240621
SENSEX,240628,240430,240628
SENSEX,240705,240610,240705
SENSEX,240712,240613,240712
SENSEX,240719,240620,240719
SENSEX,240726,240503,240726
SENSEX,240802,240627,240802
SENSEX,240809,240628,240809
SENSEX,240816,240702,240816
SENSEX,240823,240710,240823
SENSEX,240830,240614,240830
SENSEX,240906,240722,240906
SENSEX,240913,240830,240913
SENSEX,240920,240906,240920
SENSEX,240927,240710,240927
SENSEX,241004,240828,241004
SENSEX,241011,240904,241011
SENSEX,241018,240911,241018
SENSEX,241025,240830,241025
SENSEX,241031,241003,241031
SENSEX,241101,240916,241001
SENSEX,241108,241016,241108
SENSEX,241114,241017,241114
SENSEX,241122,241104,241122
SENSEX,241129,240904,241129
SENSEX,241206,241122,241206
SENSEX,241213,241125,241213
SENSEX,241220,241126,241220
SENSEX,241227,241105,241227
SENSEX,250103,241206,250103
SENSEX,250107,250101,250107
SENSEX,250110,241220,241231
SENSEX,250114,250103,250114
SENSEX,250121,250101,250121
SENSEX,250124,241220,241231
SENSEX,250128,250101,250128
SENSEX,250131,241106,241231
SENSEX,250204,250109,250204
SENSEX,250211,250108,250211
SENSEX,250214,241230,241230
SENSEX,250218,250127,250218
SENSEX,250225,250101,250225
SENSEX,250228,241202,241231
SENSEX,250304,250219,250304
SENSEX,250311,250225,250311
SENSEX,250318,250304,250318
SENSEX,250325,250110,250325
SENSEX,250401,250303,250401
SENSEX,250408,250321,250408
SENSEX,250415,250310,250415
SENSEX,250422,250311,250422
SENSEX,250429,250210,250429
SENSEX,250506,250326,250506
SENSEX,250513,250409,250513
SENSEX,250520,250502,250520
SENSEX,250527,250319,250527
SENSEX,250603,250417,250603
SENSEX,250610,250526,250610
SENSEX,250617,250520,250617
SENSEX,250624,250326,250624
SENSEX,250701,250613,250701
SENSEX,250708,250618,250708
SENSEX,250715,250624,250715
SENSEX,250722,250618,250722
SENSEX,250729,250505,250729
SENSEX,250805,250718,250805
SENSEX,250812,250701,250812
SENSEX,250826,250605,250826
SENSEX,250925,250625,250925
SENSEX,251030,250819,251030
SENSEX,251127,250910,251127
SENSEX,251224,251001,251224
SENSEX,260129,251031,260129
SENSEX,260226,251201,260226
SENSEX,260325,251230,260325
SENSEX,260430,260130,260430
SENSEX,260527,260227,260527
SENSEX,260625,260330,260625
SENSEX,260730,260506,260625
SENSEX,260827,260601,260625
SENSEX50,241031,241011,241014
SENSEX50,250729,250728,250729
SENSEX50,250925,250808,250922
SENSEX50,260325,260119,260325
SENSEX50,260430,260216,260430
